DATA;OPEN;HIGH;LOW;CLOSE;Pontos;Tot_Pontos;TARGET;SD_Close_5_N;SD_Close_8_N;SD_Close_10_N;SD_Close_13_N;SD_Close_15;SD_Close_20_N;Range_High_N;Range_Low_N;CRTDR_N;COUNT_HiLo_N;CTDRSUMLAST10_N;HIGHtoCLOSESUMLAST10_N;LOWtoCLOSESUMLAST10_N
21/10/2010;70406;70958;68952;69652;500;-128;1;0.287879932;0.212323909;0.185877724;0.141171711;0.127129982;0.202953983;0.194471436;0.837377731;0.348953141;0.166666667;0.587411426;0.2118022;0.7785858
22/10/2010;69658;70312;68847;69530;500;44;1;0.250069745;0.25058533;0.201392574;0.1621585;0.124035714;0.190470563;0.11664893;0.841048715;0.466211604;0.333333333;0.59415376;0.209787645;0.773448488
25/10/2010;69536;70231;69451;69580;500;1158;1;0.087569334;0.253793575;0.224369013;0.174431812;0.136550221;0.157769195;0.097038215;0.970000028;0.165384615;0.166666667;0.463961688;0.246744691;0.833462016
26/10/2010;69582;70834;69055;70740;-166;-166;0;0.14609829;0.225315422;0.223291924;0.17445186;0.135637129;0.136395356;0.013781898;0.614565649;0.947161327;0.333333333;0.542817734;0.242690625;0.738460166
27/10/2010;70735;70844;70059;70569;500;-253;1;0.156576307;0.174066444;0.204579104;0.166929235;0.13089637;0.121516825;0.040417083;0.88305766;0.649681529;0.166666667;0.535797374;0.240381973;0.750987315
28/10/2010;70573;71263;70234;70320;351;351;0;0.148342436;0.095510556;0.178929005;0.168422004;0.13196327;0.104457558;0.139084607;0.980210485;0.083576288;0.333333333;0.451345547;0.279657641;0.771577224
29/10/2010;70322;70776;70322;70673;500;875;1;0.121848011;0.104371966;0.135780546;0.167199415;0.125379395;0.08975736;0.015115758;0.919634591;0.773127753;0.166666667;0.477777167;0.268033785;0.778959516
01/11/2010;70686;71751;70673;71561;500;345;1;0.12059147;0.159662394;0.124419303;0.164084897;0.134611626;0.097003786;0.027537432;0.799205352;0.823747681;0.333333333;0.493109104;0.270441074;0.749019395
03/11/2010;71560;72110;71510;71905;500;1086;1;0.185819899;0.195891307;0.168925808;0.170894685;0.149970113;0.110745659;0.029569297;0.911109864;0.658333333;0.5;0.580082904;0.173127413;0.739844082
04/11/2010;71910;73103;71910;72996;-380;-380;0;0.296725511;0.259797591;0.261649381;0.220467829;0.192297901;0.154654819;0.015203058;0.759261067;0.910310142;0.666666667;0.621154678;0.160893755;0.711723331
05/11/2010;72987;72987;72534;72607;50;50;0;0.252270172;0.243518099;0.280357413;0.246948992;0.214027266;0.178498176;0.054281437;0.983731035;0.161147903;0.166666667;0.591256517;0.105925894;0.750953661
08/11/2010;72607;72875;72336;72657;-975;-975;0;0.157163784;0.255303317;0.270904157;0.266804607;0.232977553;0.19038546;0.031118974;0.928510355;0.59554731;0.166666667;0.611846463;0.072389987;0.774397949
09/11/2010;72654;73045;71651;71679;-36;-36;0;0.145816019;0.228288378;0.218200677;0.266255858;0.23226235;0.19224255;0.197653722;0.99367906;0.020086083;0.166666667;0.588715271;0.111840869;0.780745167
10/11/2010;71674;71854;70868;71638;-444;-444;0;0.165236718;0.172249584;0.205311516;0.24437583;0.223182306;0.193809639;0.031272063;0.826074668;0.780933063;0.333333333;0.562252115;0.118698684;0.837440632
11/11/2010;71639;71639;70941;71195;-824;-824;0;0.173699533;0.140258108;0.187225718;0.208699187;0.218535359;0.191680329;0.064681445;0.942270235;0.363896848;0.5;0.516755851;0.12821263;0.853312695
12/11/2010;71191;71191;70004;70367;-1172;-1172;0;0.228959352;0.203450295;0.184812015;0.180441872;0.203041443;0.193327106;0.121451927;0.916525629;0.305812974;0.666666667;0.55213542;0.121298936;0.836241827
16/11/2010;70364;70364;68662;69192;500;520;1;0.293940046;0.321390836;0.266421861;0.232863334;0.214584436;0.213399975;0.175678237;0.876053133;0.311398355;0.833333333;0.478629163;0.184254754;0.82455972
17/11/2010;69189;70080;69187;69709;500;1065;1;0.282981627;0.319683228;0.307988502;0.25386231;0.210924761;0.218481371;0.05519901;0.878829411;0.584546473;0.166666667;0.440548881;0.195100733;0.845903127
18/11/2010;69716;70904;69716;70781;124;124;0;0.221416323;0.278411122;0.307857184;0.246888696;0.21059906;0.211129309;0.018023314;0.756528304;0.896464646;0.333333333;0.478458838;0.190573605;0.804467194
19/11/2010;70774;70898;70236;70898;-1265;-1265;0;0.197471682;0.209370331;0.265236502;0.244413687;0.207730817;0.2092938;0;0.84890866;1;0.5;0.492737257;0.184612556;0.828497432
22/11/2010;70898;70898;69202;69633;-1676;-1676;0;0.206056197;0.199765504;0.24837657;0.269674613;0.222966749;0.209655753;0.188417681;0.899843825;0.254127358;0.166666667;0.507539372;0.237206767;0.806011278
23/11/2010;69629;69629;67728;67953;500;1674;1;0.334458162;0.261494447;0.279541482;0.345234444;0.299624641;0.256880507;0.255806523;0.946421636;0.118358759;0.333333333;0.431572054;0.325305733;0.810812436
24/11/2010;67955;69746;67955;69629;-272;-272;0;0.33505152;0.227643164;0.25359386;0.313318452;0.308621428;0.256083123;0.017427775;0.610971997;0.934673367;0.166666667;0.577172243;0.254639959;0.708226953
25/11/2010;69634;69780;69362;69362;-1123;-1123;0;0.293862012;0.220887131;0.217369627;0.284352961;0.313548434;0.269543338;0.062503007;1;0;0.166666667;0.452849498;0.26688547;0.754848027
26/11/2010;69349;69349;68219;68226;-310;-310;0;0.222072135;0.255275796;0.218634214;0.263028141;0.307931575;0.307167661;0.170716729;0.998339787;0.00619469;0.333333333;0.395904138;0.308461423;0.769877595
29/11/2010;68218;68422;67103;67908;500;-196;1;0.22485961;0.294282114;0.242956022;0.269062383;0.304872625;0.347161879;0.078503391;0.808181492;0.610310842;0.5;0.444379497;0.291621497;0.740835707
30/11/2010;67901;68476;67271;67705;500;1615;1;0.241537359;0.279761756;0.277208376;0.261903043;0.283742839;0.386108898;0.118108151;0.896274734;0.360165975;0.666666667;0.45214319;0.269048528;0.746256153
01/12/2010;67731;69605;67731;69346;500;186;1;0.217456345;0.197573449;0.273593274;0.226518961;0.252033828;0.383250826;0.038736875;0.623151597;0.861792956;0.166666667;0.496280192;0.2625938;0.677721143
02/12/2010;69341;69943;69219;69527;237;237;0;0.231319865;0.193159808;0.234422802;0.213318353;0.212292462;0.371020043;0.062056328;0.928317558;0.425414365;0.333333333;0.421290072;0.279858944;0.723769637
03/12/2010;69529;69963;68943;69766;-207;-207;0;0.269454248;0.196581551;0.181510685;0.216441677;0.181810334;0.325442094;0.029286579;0.809115098;0.806862745;0.5;0.390543065;0.291342079;0.713102884
06/12/2010;69759;69932;69378;69552;500;-225;1;0.230711932;0.19413279;0.179382413;0.215101597;0.170715432;0.283312367;0.056665694;0.959518631;0.314079422;0.166666667;0.400087296;0.239682723;0.729098849
07/12/2010;69563;70589;69338;69338;-1163;-1163;0;0.03318118;0.193636566;0.161746589;0.184908103;0.170656445;0.228570809;0.187125182;1;0;0.333333333;0.381244854;0.212753082;0.743460649
08/12/2010;69338;69354;68046;68175;-294;-294;0;0.169204373;0.195401109;0.165385112;0.147317164;0.180140334;0.2109768;0.17936384;0.969381766;0.098623853;0.5;0.248147696;0.276247476;0.839533189
09/12/2010;68173;68561;67563;67879;500;453;1;0.236039351;0.196817298;0.176873044;0.152963822;0.16543461;0.190292117;0.104206588;0.92467013;0.316633267;0.666666667;0.298554983;0.292599261;0.819340849
10/12/2010;67889;68514;67866;68342;500;784;1;0.202170078;0.166683636;0.174786541;0.145280224;0.122571264;0.165221171;0.026102794;0.887297166;0.734567901;0.166666667;0.414510322;0.235896795;0.789575626
13/12/2010;68342;69221;68342;69126;-384;-384;0;0.168565136;0.163539349;0.160216335;0.13644768;0.114945713;0.151869394;0.014253726;0.816477125;0.891922639;0.333333333;0.459342271;0.210704793;0.791799289
14/12/2010;69127;69127;68531;68743;-871;-871;0;0.126614532;0.153675185;0.127472694;0.130768699;0.104867204;0.152863852;0.057936063;0.950097426;0.355704698;0.166666667;0.458632046;0.187111591;0.806226582
15/12/2010;68741;68741;67711;67870;500;-569;1;0.144188216;0.145601532;0.147787507;0.138444465;0.106506775;0.160796704;0.133102601;0.962091653;0.154368932;0.333333333;0.346011771;0.224111963;0.897080222
16/12/2010;67875;68377;67138;67306;500;677;1;0.194439638;0.153477961;0.175648019;0.157903539;0.124125435;0.152050204;0.16503723;0.959610259;0.13559322;0.5;0.299872912;0.264490306;0.9054683
17/12/2010;67304;67981;66948;67981;-715;-715;0;0.197422817;0.118885186;0.149781486;0.151217595;0.127089357;0.112919704;0;0.754117092;1;0.166666667;0.330619918;0.253007172;0.890725962
20/12/2010;67979;68196;67264;67264;500;954;1;0.160592036;0.143079196;0.140483596;0.169116889;0.14227238;0.120673309;0.143707508;1;0;0.166666667;0.280619197;0.287135871;0.901577083
21/12/2010;67261;68461;67261;68215;253;253;0;0.106843992;0.142291032;0.105097028;0.154609872;0.135092041;0.118176431;0.037402571;0.773700258;0.795;0.166666667;0.407181367;0.228430317;0.840916932
22/12/2010;68218;68472;67727;68471;16;16;0;0.142490204;0.144618615;0.108632289;0.124877946;0.126922851;0.105771194;0.000151475;0.824174511;0.998657718;0.333333333;0.550464686;0.158161963;0.801993802
23/12/2010;68470;68562;68250;68486;-673;-673;0;0.130787493;0.113616395;0.109696291;0.096998921;0.112308044;0.097412333;0.011509542;0.944239614;0.756410256;0.5;0.62047617;0.121815873;0.807239446
27/12/2010;68476;68476;67803;67803;231;231;0;0.135307379;0.092034191;0.112029814;0.072576443;0.089025205;0.101442521;0.102946691;1;0;0.166666667;0.503534651;0.151946015;0.837449693
28/12/2010;67810;68104;67810;68041;500;909;1;0.067455608;0.092331617;0.079491572;0.072664223;0.062337126;0.100087713;0.009603203;0.945064022;0.785714286;0.166666667;0.486626526;0.150122566;0.871917698
29/12/2010;68043;69040;68043;68952;500;352;1;0.113345346;0.103184089;0.09028493;0.084540688;0.048846975;0.09599313;0.013236771;0.786679505;0.911735206;0.333333333;0.575145303;0.132596177;0.828113159
30/12/2010;68953;69527;68940;69305;500;652;1;0.166361765;0.14095791;0.127326776;0.106508565;0.070056596;0.095249469;0.033222678;0.914779542;0.621805792;0.5;0.649560175;0.093433714;0.815431041
03/01/2011;69310;70471;69305;69962;356;356;0;0.247627582;0.161281606;0.164878796;0.141111226;0.107810786;0.106825394;0.075457394;0.848043696;0.563464837;0.666666667;0.717676351;0.058309867;0.785525375
04/01/2011;69962;70318;69560;70318;500;780;1;0.246870442;0.211763329;0.21487091;0.190438306;0.150978468;0.123787262;0;0.825571172;1;0.833333333;0.717676351;0.058309867;0.804678801
05/01/2011;70311;71173;69802;71091;-514;-514;0;0.232538908;0.28383701;0.251226599;0.255233192;0.212083843;0.172117151;0.011963148;0.706604221;0.940189643;1;0.867352377;0.006653503;0.726033406
06/01/2011;71093;71167;70469;70579;-523;-523;0;0.180727582;0.29511178;0.265778797;0.262398257;0.242696916;0.198013996;0.086406828;0.974780716;0.157593123;0.166666667;0.76587867;0.025867849;0.779933472
07/01/2011;70580;70783;69718;70057;71;71;0;0.116294249;0.235193397;0.260568358;0.261577653;0.24688464;0.208748337;0.107480906;0.921699645;0.318309859;0.333333333;0.657568857;0.067951231;0.806075303
10/01/2011;70056;70133;69666;70127;500;277;1;0.105760869;0.150653645;0.249374541;0.229750743;0.232520443;0.214024358;0.000887385;0.893627043;0.987152034;0.166666667;0.694302417;0.063786332;0.79250849
11/01/2011;70146;70647;70145;70423;500;1204;1;0.104361256;0.105802061;0.194904663;0.224629863;0.23296382;0.226999175;0.032989804;0.936122804;0.553784861;0.333333333;0.782463692;0.036356555;0.775386065
12/01/2011;70429;71633;70429;71633;-910;-910;0;0.170127824;0.121368543;0.163596516;0.253010362;0.235223344;0.271313148;0;0.728025044;1;0.5;0.816577484;0.032591183;0.717208281
13/01/2011;71631;71924;70719;70721;217;217;0;0.171326917;0.108641145;0.124212885;0.242149621;0.227376561;0.285000841;0.176426358;0.999542388;0.001659751;0.166666667;0.671695567;0.096577078;0.774266653
14/01/2011;70723;71184;70397;70940;-331;-331;0;0.151508543;0.107285295;0.090181244;0.194037471;0.222639391;0.288701408;0.035673431;0.876141957;0.689961881;0.166666667;0.682545859;0.097538007;0.763909762
17/01/2011;70940;70940;70544;70609;308;308;0;0.12045024;0.10031484;0.076493168;0.125620193;0.206319082;0.267601652;0.048619912;0.985104027;0.164141414;0.166666667;0.61897449;0.087015152;0.80064909
18/01/2011;70612;71094;70612;70920;-863;-863;0;0.09960907;0.102824538;0.074017252;0.089664773;0.156582315;0.261044116;0.025446424;0.929725533;0.639004149;0.166666667;0.561504782;0.096992579;0.8285679
19/01/2011;70921;71190;69966;70058;-494;-494;0;0.087678969;0.102775296;0.079796411;0.061107483;0.091315583;0.218394698;0.167584917;0.978750649;0.075163399;0.166666667;0.423794595;0.158011167;0.901517358
20/01/2011;70056;70083;69177;69562;-427;-427;0;0.15875171;0.134935615;0.109004907;0.07576428;0.069219416;0.198513102;0.07768048;0.910442031;0.424944812;0.333333333;0.466356369;0.154589606;0.88427123
21/01/2011;69560;70027;69095;69133;293;293;0;0.199469302;0.189090801;0.147730374;0.111647142;0.076018563;0.186855562;0.134121484;0.991105659;0.040772532;0.5;0.422173065;0.165035255;0.902875667
24/01/2011;69134;69513;68786;69427;-718;-718;0;0.189638792;0.163613666;0.165473067;0.119037164;0.087726295;0.171353089;0.012847431;0.850601857;0.88170564;0.166666667;0.405386242;0.169724735;0.89134267
26/01/2011;69427;69556;68515;68709;-666;-666;0;0.130393645;0.197703969;0.20924196;0.154648708;0.123832952;0.143428926;0.1278545;0.95431184;0.18635927;0.166666667;0.346892934;0.206920751;0.896218282
27/01/2011;68717;69108;67775;68051;-1353;-1353;0;0.163388505;0.229127379;0.226920686;0.209179676;0.166161664;0.143062379;0.161096725;0.934371854;0.207051763;0.333333333;0.2206574;0.270086044;0.951530005
28/01/2011;68051;68182;65898;66698;-122;-122;0;0.304541459;0.32176786;0.325642015;0.310489121;0.258933262;0.221756452;0.23076361;0.805914655;0.350262697;0.5;0.276154187;0.291391433;0.899627659
31/01/2011;66697;67166;66271;66575;500;1272;1;0.352694654;0.32858804;0.368310123;0.378849952;0.329075904;0.290742111;0.092070932;0.926111308;0.339664804;0.666666667;0.220387699;0.313504637;0.913022055
01/02/2011;66575;67922;66575;67847;-1156;-1156;0;0.254143851;0.288099887;0.344535166;0.354661664;0.344469193;0.311445821;0.011465074;0.69663042;0.944320713;0.166666667;0.344590447;0.298936394;0.83569606
02/02/2011;67844;68012;66643;66688;77;77;0;0.194070994;0.282668307;0.312910846;0.373938833;0.379151373;0.354970535;0.205914309;0.989081062;0.032870709;0.166666667;0.248095398;0.369697031;0.851606442
03/02/2011;66688;66849;66091;66765;-1483;-1483;0;0.137596474;0.265091882;0.287723061;0.364479726;0.367843277;0.375497332;0.013048983;0.836647189;0.889182058;0.166666667;0.377685295;0.309104194;0.813515292
04/02/2011;66752;66946;65160;65269;500;90;1;0.254240709;0.263100869;0.32167277;0.39571539;0.411096746;0.437755804;0.266484737;0.972976904;0.061030235;0.166666667;0.319750932;0.383133485;0.830277904
07/02/2011;65272;65893;64916;65362;500;412;1;0.303147708;0.241144302;0.328848041;0.377658403;0.420280998;0.486295518;0.08425883;0.889585758;0.456499488;0.166666667;0.385933706;0.363582565;0.803065268
08/02/2011;65359;66238;65110;65771;-1549;-1549;0;0.194311276;0.202043713;0.268974059;0.353139904;0.407193568;0.5120284;0.073642525;0.83737677;0.585992908;0.333333333;0.33885692;0.387420045;0.799520254
09/02/2011;65767;65767;64016;64218;500;361;1;0.255417037;0.278052742;0.279474409;0.375791543;0.406933086;0.564131216;0.250173254;0.949100893;0.11536265;0.166666667;0.327554422;0.435380672;0.798123448
10/02/2011;64217;65106;64185;64578;500;1174;1;0.168279207;0.302700753;0.26379203;0.37115397;0.396905312;0.562332814;0.084799944;0.901525558;0.426710098;0.166666667;0.362523523;0.405465052;0.789318925
11/02/2011;64582;65890;64562;65756;500;807;1;0.191399885;0.213915364;0.255791645;0.304427508;0.359605878;0.544723601;0.021135652;0.706177866;0.899096386;0.333333333;0.449896582;0.323270882;0.762584256
14/02/2011;65751;66743;65462;66558;-217;-217;0;0.26687704;0.207580466;0.255454522;0.247604064;0.318588306;0.502641533;0.028828212;0.733543782;0.855581577;0.5;0.532029345;0.298473699;0.7109661
15/02/2011;66558;66861;66117;66341;500;1229;1;0.293307972;0.186436111;0.193053209;0.206074223;0.252129003;0.46098867;0.081295698;0.945363663;0.301075269;0.166666667;0.429626151;0.325853969;0.777639602
16/02/2011;66342;67793;66342;67571;105;105;0;0.309391854;0.264379192;0.233106572;0.22741729;0.216107377;0.395461424;0.034075235;0.705688586;0.847002068;0.166666667;0.559233989;0.25847665;0.701675615
17/02/2011;67580;67876;67107;67685;500;382;1;0.227567133;0.313046697;0.269843007;0.250734655;0.205165465;0.34962691;0.029267604;0.861818159;0.751625488;0.333333333;0.5373353;0.264835897;0.70842275
18/02/2011;67685;68226;67386;68067;-808;-808;0;0.205324008;0.362255736;0.314677704;0.258600415;0.232212083;0.317734551;0.024227397;0.838107746;0.810714286;0.5;0.656683274;0.169847896;0.672270771
21/02/2011;68067;68067;67085;67259;-815;-815;0;0.175043535;0.286959417;0.315831254;0.267068115;0.238772964;0.286820231;0.124596887;0.958138536;0.177189409;0.166666667;0.612217753;0.185664265;0.690646496
22/02/2011;67255;67570;66342;66440;500;470;1;0.163289665;0.185174724;0.310777314;0.264716773;0.218816711;0.238194038;0.176398568;0.97613222;0.07980456;0.333333333;0.531633734;0.225954442;0.727840205
23/02/2011;66440;67266;66049;66910;40;40;0;0.171016727;0.140163032;0.235563181;0.258367135;0.220831268;0.205761658;0.055182987;0.791777484;0.707477403;0.166666667;0.625897039;0.149499645;0.685669313
24/02/2011;66909;67344;66693;66949;500;-49;1;0.160522844;0.130711218;0.14224149;0.250218895;0.222637924;0.188501474;0.061192647;0.938125538;0.393241167;0.333333333;0.620568862;0.140243331;0.695480019
25/02/2011;66952;67632;66331;66903;500;474;1;0.068016814;0.10813803;0.103141389;0.246098344;0.214228978;0.189579361;0.11301294;0.861654192;0.439661799;0.166666667;0.547427934;0.176267997;0.737155796
28/02/2011;66909;67458;66687;67383;-1138;-1138;0;0.080321786;0.104270733;0.096584695;0.181915276;0.209768397;0.195732489;0.011544022;0.832862283;0.902723735;0.166666667;0.554932857;0.169490945;0.763778342
01/03/2011;67381;67708;66243;66243;500;1040;1;0.102368329;0.119870748;0.101393856;0.108801604;0.204737091;0.181163038;0.229373831;1;0;0.166666667;0.507002367;0.227551708;0.778423734
02/03/2011;66242;67282;66101;67282;500;862;1;0.114142774;0.074207893;0.096409351;0.080929957;0.144133426;0.186302296;0;0.715968457;1;0.166666667;0.531359286;0.214190963;0.781179277
03/03/2011;67284;68188;67284;68146;-126;-126;0;0.188525975;0.126188416;0.11617687;0.096702483;0.09238609;0.206856998;0.006392271;0.795316674;0.953539823;0.333333333;0.563503583;0.205221649;0.763353405
04/03/2011;68138;68220;67514;68012;-746;-746;0;0.206230477;0.136138738;0.113636461;0.093089499;0.076730604;0.208403551;0.031719331;0.881516094;0.705382436;0.166666667;0.546734995;0.208159202;0.77498911
09/03/2011;68010;68057;67109;67264;-1215;-1215;0;0.207143595;0.132377693;0.113665023;0.091469092;0.0698521;0.196573341;0.122274736;0.962712388;0.16350211;0.333333333;0.544556009;0.207248697;0.776215141
10/03/2011;67256;67256;65854;66041;500;644;1;0.230354579;0.171015623;0.131494883;0.11280096;0.079932255;0.192904553;0.190813401;0.954181219;0.133380884;0.5;0.553085236;0.212900688;0.770331126
